ID1,ID2,Similarity
1462,3053,1.0
1462,3202,1.0
1462,4793,1.0
1462,4942,1.0
1462,6682,1.0
1462,8422,1.0
1462,21533,1.0
1463,3054,1.0
1463,3203,1.0
1463,4794,1.0
1463,4943,1.0
1463,6683,1.0
1463,8423,1.0
1463,21534,1.0
2928,17928,1.0
2928,19668,1.0
2928,21408,1.0
2929,17929,1.0
2929,19669,1.0
2929,21409,1.0
2930,17930,1.0
2930,19670,1.0
2930,21410,1.0
2931,17931,1.0
2931,19671,1.0
2931,21411,1.0
2932,17932,1.0
2932,19672,1.0
2932,21412,1.0
2933,17933,1.0
2933,19673,1.0
2933,21413,1.0
2934,19674,1.0
2934,21414,1.0
2935,19675,1.0
2935,21415,1.0
2936,19676,1.0
2936,21416,1.0
2937,19677,1.0
2937,21417,1.0
2938,19678,1.0
2938,21418,1.0
2939,19679,1.0
2939,21419,1.0
2940,19680,1.0
2940,21420,1.0
2941,19681,1.0
2941,21421,1.0
2942,19682,1.0
2942,21422,1.0
2943,17884,1.0
2943,19624,1.0
2943,19683,1.0
2943,21364,1.0
2943,21423,1.0
2944,19684,1.0
2944,21424,1.0
2945,19685,1.0
2945,21425,1.0
2946,19686,1.0
2946,21426,1.0
2947,19687,1.0
2947,21427,1.0
2948,19688,1.0
2948,21428,1.0
2949,19689,1.0
2949,21429,1.0
2950,19690,1.0
2950,21430,1.0
2951,19691,1.0
2951,21431,1.0
2952,19692,1.0
2952,21432,1.0
2953,19693,1.0
2953,21433,1.0
2954,19694,1.0
2954,21434,1.0
2955,19695,1.0
2955,21435,1.0
2956,19696,1.0
2956,21436,1.0
2957,19697,1.0
2957,21437,1.0
2958,19698,1.0
2958,21438,1.0
2959,19699,1.0
2959,21439,1.0
2960,19700,1.0
2960,21440,1.0
2961,19701,1.0
2961,21441,1.0
2962,19702,1.0
2962,21442,1.0
2963,19703,1.0
2963,21443,1.0
2964,19704,1.0
2964,21444,1.0
2965,19705,1.0
2965,21445,1.0
2966,19706,1.0
2966,21446,1.0
2967,19707,1.0
2967,21447,1.0
2968,19708,1.0
2968,21448,1.0
2969,19709,1.0
2969,21449,1.0
2970,19710,1.0
2970,21450,1.0
2971,19711,1.0
2971,21451,1.0
2972,3002,1.0
2972,19712,1.0
2972,19742,1.0
2972,21452,1.0
2972,21482,1.0
2973,19713,1.0
2973,21453,1.0
2974,3033,1.0
2974,4773,1.0
2974,19714,1.0
2974,21454,1.0
2974,21513,1.0
2975,19715,1.0
2975,21455,1.0
2976,19716,1.0
2976,21456,1.0
2977,19717,1.0
2977,21457,1.0
2978,19718,1.0
2978,21458,1.0
2979,19719,1.0
2979,21459,1.0
2980,19720,1.0
2980,21460,1.0
2981,19721,1.0
2981,21461,1.0
2982,19722,1.0
2982,21462,1.0
2983,19723,1.0
2983,21463,1.0
2984,19724,1.0
2984,21464,1.0
2985,19725,1.0
2985,21465,1.0
2986,19726,1.0
2986,21466,1.0
2987,19727,1.0
2987,21467,1.0
2988,19728,1.0
2988,21468,1.0
2989,19729,1.0
2989,21469,1.0
2990,19730,1.0
2990,21470,1.0
2991,19731,1.0
2991,21471,1.0
2992,19732,1.0
2992,21472,1.0
2993,19733,1.0
2993,21473,1.0
2994,19734,1.0
2994,21474,1.0
2995,19735,1.0
2995,21475,1.0
2996,19736,1.0
2996,21476,1.0
2997,19737,1.0
2997,21477,1.0
2998,19738,1.0
2998,21478,1.0
2999,19739,1.0
2999,21479,1.0
3000,19740,1.0
3000,21480,1.0
3001,19741,1.0
3001,21481,1.0
3002,19712,1.0
3002,19742,1.0
3002,21452,1.0
3002,21482,1.0
3003,19743,1.0
3003,21483,1.0
3004,19744,1.0
3004,21484,1.0
3005,19745,1.0
3005,21485,1.0
3006,19746,1.0
3006,21486,1.0
3007,19747,1.0
3007,21487,1.0
3008,19748,1.0
3008,21488,1.0
3009,19749,1.0
3009,21489,1.0
3010,19750,1.0
3010,21490,1.0
3011,19751,1.0
3011,21491,1.0
3012,19752,1.0
3012,21492,1.0
3013,19753,1.0
3013,21493,1.0
3014,19754,1.0
3014,21494,1.0
3015,19755,1.0
3015,21495,1.0
3016,19756,1.0
3016,21496,1.0
3017,19757,1.0
3017,21497,1.0
3018,4758,1.0
3018,19758,1.0
3018,21498,1.0
3019,4759,1.0
3019,19759,1.0
3019,21499,1.0
3020,4760,1.0
3020,19760,1.0
3020,21500,1.0
3021,4761,1.0
3021,19761,1.0
3021,21501,1.0
3022,4762,1.0
3022,19762,1.0
3022,21502,1.0
3023,4763,1.0
3023,19763,1.0
3023,21503,1.0
3024,4764,1.0
3024,21504,1.0
3025,4765,1.0
3025,21505,1.0
3026,4766,1.0
3026,21506,1.0
3027,4767,1.0
3027,21507,1.0
3028,4768,1.0
3028,21508,1.0
3029,4769,1.0
3029,21509,1.0
3030,4770,1.0
3030,6901,0.5583333333333333
3030,8641,0.5583333333333333
3030,10381,0.5583333333333333
3030,12121,0.5583333333333333
3030,21510,1.0
3031,4771,1.0
3031,21511,1.0
3032,4772,1.0
3032,21512,1.0
3033,4773,1.0
3033,19714,1.0
3033,21454,1.0
3033,21513,1.0
3034,3183,0.8166666666666667
3034,4774,1.0
3034,4923,0.8166666666666667
3034,6663,0.8166666666666667
3034,21514,1.0
3035,3184,1.0
3035,4775,1.0
3035,4924,1.0
3035,6664,1.0
3035,21515,1.0
3036,3185,0.875
3036,4776,1.0
3036,4925,0.875
3036,6665,0.875
3036,21516,1.0
3037,3186,1.0
3037,4777,1.0
3037,4926,1.0
3037,6666,1.0
3037,21517,1.0
3038,3187,1.0
3038,4778,1.0
3038,4927,1.0
3038,6667,1.0
3038,21518,1.0
3039,3188,1.0
3039,4779,1.0
3039,4928,1.0
3039,6668,1.0
3039,21519,1.0
3040,3189,0.8416666666666667
3040,4780,1.0
3040,4929,0.8416666666666667
3040,6669,0.8416666666666667
3040,21520,1.0
3041,3190,0.8166666666666667
3041,4781,1.0
3041,4930,0.8166666666666667
3041,6670,0.8166666666666667
3041,21521,1.0
3042,3191,1.0
3042,4782,1.0
3042,4931,1.0
3042,6671,1.0
3042,21522,1.0
3043,3192,0.9666666666666667
3043,4783,1.0
3043,4932,0.9666666666666667
3043,6672,0.9666666666666667
3043,21523,1.0
3044,3193,1.0
3044,4784,1.0
3044,4933,1.0
3044,6673,1.0
3044,21524,1.0
3045,3194,1.0
3045,4785,1.0
3045,4934,1.0
3045,6674,1.0
3045,21525,1.0
3046,3195,0.8416666666666667
3046,4786,1.0
3046,4935,0.8416666666666667
3046,6675,0.8416666666666667
3046,21526,1.0
3047,3196,1.0
3047,4787,1.0
3047,4936,1.0
3047,6676,1.0
3047,21527,1.0
3048,3197,1.0
3048,4788,1.0
3048,4937,1.0
3048,6677,1.0
3048,21528,1.0
3049,3198,1.0
3049,4789,1.0
3049,4938,1.0
3049,6678,1.0
3049,8418,1.0
3049,21529,1.0
3050,3199,0.875
3050,4790,1.0
3050,4939,0.875
3050,6679,0.875
3050,8419,0.875
3050,21530,1.0
3051,3200,0.9333333333333333
3051,4791,1.0
3051,4940,0.9333333333333333
3051,6680,0.9333333333333333
3051,8420,0.9333333333333333
3051,21531,1.0
3052,4792,1.0
3052,21532,1.0
3053,3202,1.0
3053,4793,1.0
3053,4942,1.0
3053,6682,1.0
3053,8422,1.0
3053,21533,1.0
3054,3203,1.0
3054,4794,1.0
3054,4943,1.0
3054,6683,1.0
3054,8423,1.0
3054,21534,1.0
3055,3204,1.0
3055,4795,1.0
3055,4944,1.0
3055,6684,1.0
3055,8424,1.0
3055,21535,1.0
3056,3205,1.0
3056,4796,1.0
3056,4945,1.0
3056,6685,1.0
3056,8425,1.0
3056,21536,1.0
3057,3206,0.8416666666666667
3057,4797,1.0
3057,4946,0.8416666666666667
3057,6686,0.8416666666666667
3057,8426,0.8416666666666667
3057,21537,1.0
3058,3207,0.8583333333333333
3058,4798,1.0
3058,4947,0.8583333333333333
3058,6687,0.8583333333333333
3058,8427,0.8583333333333333
3058,21538,1.0
3059,3208,0.3333333333333333
3059,4799,1.0
3059,4948,0.3333333333333333
3059,6688,0.3333333333333333
3059,8428,0.3333333333333333
3059,21539,1.0
3060,3209,0.9333333333333333
3060,4800,1.0
3060,4949,0.9333333333333333
3060,6689,0.9333333333333333
3060,8429,0.9333333333333333
3060,21540,1.0
3061,4801,1.0
3061,14190,0.375
3061,15930,0.375
3061,17670,0.375
3061,19410,0.375
3061,21541,1.0
3062,3092,0.95
3062,4802,1.0
3062,4832,0.95
3062,21542,1.0
3062,21572,0.95
3063,4803,1.0
3063,21543,1.0
3064,3123,1.0
3064,4804,1.0
3064,4863,1.0
3064,6603,1.0
3064,21544,1.0
3065,4805,1.0
3065,21545,1.0
3066,4806,1.0
3066,21546,1.0
3067,4807,1.0
3067,21547,1.0
3068,4808,1.0
3068,21548,1.0
3069,4809,1.0
3069,21549,1.0
3070,4810,1.0
3070,21550,1.0
3071,4811,1.0
3071,21551,1.0
3072,4812,1.0
3072,21552,1.0
3073,4813,1.0
3073,21553,1.0
3074,4814,1.0
3074,21554,1.0
3075,4815,1.0
3075,21555,1.0
3076,4816,1.0
3076,21556,1.0
3077,4817,1.0
3077,21557,1.0
3078,4818,1.0
3078,21558,1.0
3079,4819,1.0
3079,21559,1.0
3080,4820,1.0
3080,21560,1.0
3081,4821,1.0
3081,21561,1.0
3082,4822,1.0
3082,21562,1.0
3083,4823,1.0
3083,21563,1.0
3084,4824,1.0
3084,21564,1.0
3085,4825,1.0
3085,21565,1.0
3086,4826,1.0
3086,21566,1.0
3087,4827,1.0
3087,21567,1.0
3088,4828,1.0
3088,21568,1.0
3089,4829,1.0
3089,21569,1.0
3090,4830,1.0
3090,21570,1.0
3091,4831,1.0
3091,21571,1.0
3092,4802,0.95
3092,4832,1.0
3092,21542,0.95
3092,21572,1.0
3093,4833,1.0
3093,21573,1.0
3094,4834,1.0
3094,21574,1.0
3095,4835,1.0
3095,21575,1.0
3096,4836,1.0
3096,21576,1.0
3097,4837,1.0
3097,21577,1.0
3098,4838,1.0
3098,21578,1.0
3099,4839,1.0
3099,21579,1.0
3100,4840,1.0
3100,21580,1.0
3101,4841,1.0
3101,21581,1.0
3102,4842,1.0
3102,21582,1.0
3103,4843,1.0
3103,21583,1.0
3104,4844,1.0
3104,21584,1.0
3105,4845,1.0
3105,21585,1.0
3106,4846,1.0
3106,21586,1.0
3107,4847,1.0
3107,21587,1.0
3108,4848,1.0
3108,6588,1.0
3108,21588,1.0
3109,4849,1.0
3109,6589,1.0
3109,21589,1.0
3110,4850,1.0
3110,6590,1.0
3110,21590,1.0
3111,4851,1.0
3111,6591,1.0
3111,21591,1.0
3112,4852,1.0
3112,6592,1.0
3112,21592,1.0
3113,4853,1.0
3113,6593,1.0
3113,21593,1.0
3114,4854,1.0
3114,6594,1.0
3115,4855,1.0
3115,6595,1.0
3116,4856,1.0
3116,6596,1.0
3117,4857,1.0
3117,6597,1.0
3118,4858,1.0
3118,6598,1.0
3119,4859,1.0
3119,6599,1.0
3120,4860,1.0
3120,6600,1.0
3120,8731,0.675
3120,10471,0.675
3120,12211,0.675
3120,13951,0.675
3121,4861,1.0
3121,6601,1.0
3122,4862,1.0
3122,6602,1.0
3123,4804,1.0
3123,4863,1.0
3123,6603,1.0
3123,21544,1.0
3124,4864,1.0
3124,6604,1.0
3125,4865,1.0
3125,6605,1.0
3126,4866,1.0
3126,6606,1.0
3127,4867,1.0
3127,6607,1.0
3128,4868,1.0
3128,6608,1.0
3129,4869,1.0
3129,6609,1.0
3130,4870,1.0
3130,6610,1.0
3131,4871,1.0
3131,6611,1.0
3132,4872,1.0
3132,6612,1.0
3133,4873,1.0
3133,6613,1.0
3134,4874,1.0
3134,6614,1.0
3135,4875,1.0
3135,6615,1.0
3136,4876,1.0
3136,6616,1.0
3137,4877,1.0
3137,6617,1.0
3138,4878,1.0
3138,6618,1.0
3139,4879,1.0
3139,6619,1.0
3140,4880,1.0
3140,6620,1.0
3141,4881,1.0
3141,6621,1.0
3142,4882,1.0
3142,6622,1.0
3143,4883,1.0
3143,6623,1.0
3144,4884,1.0
3144,6624,1.0
3145,4885,1.0
3145,6625,1.0
3146,4886,1.0
3146,6626,1.0
3147,4887,1.0
3147,6627,1.0
3148,4888,1.0
3148,6628,1.0
3149,4889,1.0
3149,6629,1.0
3150,4890,1.0
3150,6630,1.0
3151,4891,1.0
3151,6631,1.0
3152,3182,1.0
3152,4892,1.0
3152,4922,1.0
3152,6632,1.0
3152,6662,1.0
3153,4893,1.0
3153,6633,1.0
3154,3213,0.8083333333333333
3154,4894,1.0
3154,4953,0.8083333333333333
3154,6634,1.0
3154,6693,0.8083333333333333
3154,8433,0.8083333333333333
3155,4895,1.0
3155,6635,1.0
3156,4896,1.0
3156,6636,1.0
3157,4897,1.0
3157,6637,1.0
3158,4898,1.0
3158,6638,1.0
3159,4899,1.0
3159,6639,1.0
3160,4900,1.0
3160,6640,1.0
3161,4901,1.0
3161,6641,1.0
3162,4902,1.0
3162,6642,1.0
3163,4903,1.0
3163,6643,1.0
3164,4904,1.0
3164,6644,1.0
3165,4905,1.0
3165,6645,1.0
3166,4906,1.0
3166,6646,1.0
3167,4907,1.0
3167,6647,1.0
3168,4908,1.0
3168,6648,1.0
3169,4909,1.0
3169,6649,1.0
3170,4910,1.0
3170,6650,1.0
3171,4911,1.0
3171,6651,1.0
3172,4912,1.0
3172,6652,1.0
3173,4913,1.0
3173,6653,1.0
3174,4914,1.0
3174,6654,1.0
3175,4915,1.0
3175,6655,1.0
3176,4916,1.0
3176,6656,1.0
3177,4917,1.0
3177,6657,1.0
3178,4918,1.0
3178,6658,1.0
3179,4919,1.0
3179,6659,1.0
3180,4920,1.0
3180,6660,1.0
3181,4921,1.0
3181,6661,1.0
3182,4892,1.0
3182,4922,1.0
3182,6632,1.0
3182,6662,1.0
3183,4774,0.8166666666666667
3183,4923,1.0
3183,6663,1.0
3183,21514,0.8166666666666667
3184,4775,1.0
3184,4924,1.0
3184,6664,1.0
3184,21515,1.0
3185,4776,0.875
3185,4925,1.0
3185,6665,1.0
3185,21516,0.875
3186,4777,1.0
3186,4926,1.0
3186,6666,1.0
3186,21517,1.0
3187,4778,1.0
3187,4927,1.0
3187,6667,1.0
3187,21518,1.0
3188,4779,1.0
3188,4928,1.0
3188,6668,1.0
3188,21519,1.0
3189,4780,0.8416666666666667
3189,4929,1.0
3189,6669,1.0
3189,21520,0.8416666666666667
3190,4781,0.8166666666666667
3190,4930,1.0
3190,6670,1.0
3190,21521,0.8166666666666667
3191,4782,1.0
3191,4931,1.0
3191,6671,1.0
3191,21522,1.0
3192,4783,0.9666666666666667
3192,4932,1.0
3192,6672,1.0
3192,21523,0.9666666666666667
3193,4784,1.0
3193,4933,1.0
3193,6673,1.0
3193,21524,1.0
3194,4785,1.0
3194,4934,1.0
3194,6674,1.0
3194,21525,1.0
3195,4786,0.8416666666666667
3195,4935,1.0
3195,6675,1.0
3195,21526,0.8416666666666667
3196,4787,1.0
3196,4936,1.0
3196,6676,1.0
3196,21527,1.0
3197,4788,1.0
3197,4937,1.0
3197,6677,1.0
3197,21528,1.0
3198,4789,1.0
3198,4938,1.0
3198,6678,1.0
3198,8418,1.0
3198,21529,1.0
3199,4790,0.875
3199,4939,1.0
3199,6679,1.0
3199,8419,1.0
3199,21530,0.875
3200,4791,0.9333333333333333
3200,4940,1.0
3200,6680,1.0
3200,8420,1.0
3200,21531,0.9333333333333333
3201,4941,1.0
3201,6681,1.0
3201,8421,1.0
3202,4793,1.0
3202,4942,1.0
3202,6682,1.0
3202,8422,1.0
3202,21533,1.0
3203,4794,1.0
3203,4943,1.0
3203,6683,1.0
3203,8423,1.0
3203,21534,1.0
3204,4795,1.0
3204,4944,1.0
3204,6684,1.0
3204,8424,1.0
3204,21535,1.0
3205,4796,1.0
3205,4945,1.0
3205,6685,1.0
3205,8425,1.0
3205,21536,1.0
3206,4797,0.8416666666666667
3206,4946,1.0
3206,6686,1.0
3206,8426,1.0
3206,21537,0.8416666666666667
3207,4798,0.8583333333333333
3207,4947,1.0
3207,6687,1.0
3207,8427,1.0
3207,21538,0.8583333333333333
3208,4799,0.3333333333333333
3208,4948,1.0
3208,6688,1.0
3208,8428,1.0
3208,21539,0.3333333333333333
3209,4800,0.9333333333333333
3209,4949,1.0
3209,6689,1.0
3209,8429,1.0
3209,21540,0.9333333333333333
3210,4950,1.0
3210,6690,1.0
3210,8430,1.0
3210,10561,0.43333333333333335
3210,12301,0.43333333333333335
3210,14041,0.43333333333333335
3210,15781,0.43333333333333335
3211,4951,1.0
3211,6691,1.0
3211,8431,1.0
3212,4952,1.0
3212,6692,1.0
3212,8432,1.0
3213,4894,0.8083333333333333
3213,4953,1.0
3213,6634,0.8083333333333333
3213,6693,1.0
3213,8433,1.0
3214,4954,1.0
3214,6694,1.0
3214,8434,1.0
3215,4955,1.0
3215,6695,1.0
3215,8435,1.0
3216,4956,1.0
3216,6696,1.0
3216,8436,1.0
3217,4957,1.0
3217,6697,1.0
3217,8437,1.0
3218,4958,1.0
3218,6698,1.0
3218,8438,1.0
3219,4959,1.0
3219,6699,1.0
3219,8439,1.0
3220,4960,1.0
3220,6700,1.0
3220,8440,1.0
3221,4961,1.0
3221,6701,1.0
3221,8441,1.0
3222,4962,1.0
3222,6702,1.0
3222,8442,1.0
3223,4963,1.0
3223,6703,1.0
3223,8443,1.0
3224,4964,1.0
3224,6704,1.0
3224,8444,1.0
3225,4965,1.0
3225,6705,1.0
3225,8445,1.0
3226,4966,1.0
3226,6706,1.0
3226,8446,1.0
3227,4967,1.0
3227,6707,1.0
3227,8447,1.0
3228,4968,1.0
3228,6708,1.0
3228,8448,1.0
3229,4969,1.0
3229,6709,1.0
3229,8449,1.0
3230,4970,1.0
3230,6710,1.0
3230,8450,1.0
3231,4971,1.0
3231,6711,1.0
3231,8451,1.0
3232,4972,1.0
3232,6712,1.0
3232,8452,1.0
3233,4973,1.0
3233,6713,1.0
3233,8453,1.0
3234,4974,1.0
3234,6714,1.0
3234,8454,1.0
3235,4975,1.0
3235,6715,1.0
3235,8455,1.0
3236,4976,1.0
3236,6716,1.0
3236,8456,1.0
3237,4977,1.0
3237,6717,1.0
3237,8457,1.0
3238,4978,1.0
3238,6718,1.0
3238,8458,1.0
3239,4979,1.0
3239,6719,1.0
3239,8459,1.0
3240,4980,1.0
3240,6720,1.0
3240,8460,1.0
3241,4981,1.0
3241,6721,1.0
3241,8461,1.0
3242,3272,0.7916666666666666
3242,4982,1.0
3242,5012,0.7916666666666666
3242,6722,1.0
3242,6752,0.7916666666666666
3242,8462,1.0
3242,8492,0.7916666666666666
3243,4983,1.0
3243,6723,1.0
3243,8463,1.0
3244,4984,1.0
3244,5043,0.8916666666666667
3244,6724,1.0
3244,6783,0.8916666666666667
3244,8464,1.0
3244,8523,0.8916666666666667
3244,10263,0.8916666666666667
3245,4985,1.0
3245,6725,1.0
3245,8465,1.0
3246,4986,1.0
3246,6726,1.0
3246,8466,1.0
3247,4987,1.0
3247,6727,1.0
3247,8467,1.0
3248,4988,1.0
3248,6728,1.0
3248,8468,1.0
3249,4989,1.0
3249,6729,1.0
3249,8469,1.0
3250,4990,1.0
3250,6730,1.0
3250,8470,1.0
3251,4991,1.0
3251,6731,1.0
3251,8471,1.0
3252,4992,1.0
3252,6732,1.0
3252,8472,1.0
3253,4993,1.0
3253,6733,1.0
3253,8473,1.0
3254,4994,1.0
3254,6734,1.0
3254,8474,1.0
3255,4995,1.0
3255,6735,1.0
3255,8475,1.0
3256,4996,1.0
3256,6736,1.0
3256,8476,1.0
3257,4997,1.0
3257,6737,1.0
3257,8477,1.0
3258,4998,1.0
3258,6738,1.0
3258,8478,1.0
3259,4999,1.0
3259,6739,1.0
3259,8479,1.0
3260,5000,1.0
3260,6740,1.0
3260,8480,1.0
3261,5001,1.0
3261,6741,1.0
3261,8481,1.0
3262,5002,1.0
3262,6742,1.0
3262,8482,1.0
3263,5003,1.0
3263,6743,1.0
3263,8483,1.0
3264,5004,1.0
3264,6744,1.0
3264,8484,1.0
3265,5005,1.0
3265,6745,1.0
3265,8485,1.0
3266,5006,1.0
3266,6746,1.0
3266,8486,1.0
3267,5007,1.0
3267,6747,1.0
3267,8487,1.0
3268,5008,1.0
3268,6748,1.0
3268,8488,1.0
3269,5009,1.0
3269,6749,1.0
3269,8489,1.0
3270,5010,1.0
3270,6750,1.0
3270,8490,1.0
3271,5011,1.0
3271,6751,1.0
3271,8491,1.0
3272,4982,0.7916666666666666
3272,5012,1.0
3272,6722,0.7916666666666666
3272,6752,1.0
3272,8462,0.7916666666666666
3272,8492,1.0
3273,5013,1.0
3273,6753,1.0
3273,8493,1.0
3274,5014,1.0
3274,6754,1.0
3274,8494,1.0
3275,5015,1.0
3275,6755,1.0
3275,8495,1.0
3276,5016,1.0
3276,6756,1.0
3276,8496,1.0
3277,5017,1.0
3277,6757,1.0
3277,8497,1.0
3278,5018,1.0
3278,6758,1.0
3278,8498,1.0
3279,5019,1.0
3279,6759,1.0
3279,8499,1.0
3280,5020,1.0
3280,6760,1.0
3280,8500,1.0
3281,5021,1.0
3281,6761,1.0
3281,8501,1.0
3282,5022,1.0
3282,6762,1.0
3282,8502,1.0
3283,5023,1.0
3283,6763,1.0
3283,8503,1.0
3284,5024,1.0
3284,6764,1.0
3284,8504,1.0
3285,5025,1.0
3285,6765,1.0
3285,8505,1.0
3286,5026,1.0
3286,6766,1.0
3286,8506,1.0
3287,5027,1.0
3287,6767,1.0
3287,8507,1.0
3288,5028,1.0
3288,6768,1.0
3288,8508,1.0
3288,10248,1.0
3289,5029,1.0
3289,6769,1.0
3289,8509,1.0
3289,10249,1.0
3290,5030,1.0
3290,6770,1.0
3290,8510,1.0
3290,10250,1.0
3291,5031,1.0
3291,6771,1.0
3291,8511,1.0
3291,10251,1.0
3292,5032,1.0
3292,6772,1.0
3292,8512,1.0
3292,10252,1.0
3293,5033,1.0
3293,6773,1.0
3293,8513,1.0
3293,10253,1.0
4758,19758,1.0
4758,21498,1.0
4759,19759,1.0
4759,21499,1.0
4760,19760,1.0
4760,21500,1.0
4761,19761,1.0
4761,21501,1.0
4762,19762,1.0
4762,21502,1.0
4763,19763,1.0
4763,21503,1.0
4764,21504,1.0
4765,21505,1.0
4766,21506,1.0
4767,21507,1.0
4768,21508,1.0
4769,21509,1.0
4770,6901,0.5583333333333333
4770,8641,0.5583333333333333
4770,10381,0.5583333333333333
4770,12121,0.5583333333333333
4770,21510,1.0
4771,21511,1.0
4772,21512,1.0
4773,19714,1.0
4773,21454,1.0
4773,21513,1.0
4774,4923,0.8166666666666667
4774,6663,0.8166666666666667
4774,21514,1.0
4775,4924,1.0
4775,6664,1.0
4775,21515,1.0
4776,4925,0.875
4776,6665,0.875
4776,21516,1.0
4777,4926,1.0
4777,6666,1.0
4777,21517,1.0
4778,4927,1.0
4778,6667,1.0
4778,21518,1.0
4779,4928,1.0
4779,6668,1.0
4779,21519,1.0
4780,4929,0.8416666666666667
4780,6669,0.8416666666666667
4780,21520,1.0
4781,4930,0.8166666666666667
4781,6670,0.8166666666666667
4781,21521,1.0
4782,4931,1.0
4782,6671,1.0
4782,21522,1.0
4783,4932,0.9666666666666667
4783,6672,0.9666666666666667
4783,21523,1.0
4784,4933,1.0
4784,6673,1.0
4784,21524,1.0
4785,4934,1.0
4785,6674,1.0
4785,21525,1.0
4786,4935,0.8416666666666667
4786,6675,0.8416666666666667
4786,21526,1.0
4787,4936,1.0
4787,6676,1.0
4787,21527,1.0
4788,4937,1.0
4788,6677,1.0
4788,21528,1.0
4789,4938,1.0
4789,6678,1.0
4789,8418,1.0
4789,21529,1.0
4790,4939,0.875
4790,6679,0.875
4790,8419,0.875
4790,21530,1.0
4791,4940,0.9333333333333333
4791,6680,0.9333333333333333
4791,8420,0.9333333333333333
4791,21531,1.0
4792,21532,1.0
4793,4942,1.0
4793,6682,1.0
4793,8422,1.0
4793,21533,1.0
4794,4943,1.0
4794,6683,1.0
4794,8423,1.0
4794,21534,1.0
4795,4944,1.0
4795,6684,1.0
4795,8424,1.0
4795,21535,1.0
4796,4945,1.0
4796,6685,1.0
4796,8425,1.0
4796,21536,1.0
4797,4946,0.8416666666666667
4797,6686,0.8416666666666667
4797,8426,0.8416666666666667
4797,21537,1.0
4798,4947,0.8583333333333333
4798,6687,0.8583333333333333
4798,8427,0.8583333333333333
4798,21538,1.0
4799,4948,0.3333333333333333
4799,6688,0.3333333333333333
4799,8428,0.3333333333333333
4799,21539,1.0
4800,4949,0.9333333333333333
4800,6689,0.9333333333333333
4800,8429,0.9333333333333333
4800,21540,1.0
4801,14190,0.375
4801,15930,0.375
4801,17670,0.375
4801,19410,0.375
4801,21541,1.0
4802,4832,0.95
4802,21542,1.0
4802,21572,0.95
4803,21543,1.0
4804,4863,1.0
4804,6603,1.0
4804,21544,1.0
4805,21545,1.0
4806,21546,1.0
4807,21547,1.0
4808,21548,1.0
4809,21549,1.0
4810,21550,1.0
4811,21551,1.0
4812,21552,1.0
4813,21553,1.0
4814,21554,1.0
4815,21555,1.0
4816,21556,1.0
4817,21557,1.0
4818,21558,1.0
4819,21559,1.0
4820,21560,1.0
4821,21561,1.0
4822,21562,1.0
4823,21563,1.0
4824,21564,1.0
4825,21565,1.0
4826,21566,1.0
4827,21567,1.0
4828,21568,1.0
4829,21569,1.0
4830,21570,1.0
4831,21571,1.0
4832,21542,0.95
4832,21572,1.0
4833,21573,1.0
4834,21574,1.0
4835,21575,1.0
4836,21576,1.0
4837,21577,1.0
4838,21578,1.0
4839,21579,1.0
4840,21580,1.0
4841,21581,1.0
4842,21582,1.0
4843,21583,1.0
4844,21584,1.0
4845,21585,1.0
4846,21586,1.0
4847,21587,1.0
4848,6588,1.0
4848,21588,1.0
4849,6589,1.0
4849,21589,1.0
4850,6590,1.0
4850,21590,1.0
4851,6591,1.0
4851,21591,1.0
4852,6592,1.0
4852,21592,1.0
4853,6593,1.0
4853,21593,1.0
4854,6594,1.0
4855,6595,1.0
4856,6596,1.0
4857,6597,1.0
4858,6598,1.0
4859,6599,1.0
4860,6600,1.0
4860,8731,0.675
4860,10471,0.675
4860,12211,0.675
4860,13951,0.675
4861,6601,1.0
4862,6602,1.0
4863,6603,1.0
4863,21544,1.0
4864,6604,1.0
4865,6605,1.0
4866,6606,1.0
4867,6607,1.0
4868,6608,1.0
4869,6609,1.0
4870,6610,1.0
4871,6611,1.0
4872,6612,1.0
4873,6613,1.0
4874,6614,1.0
4875,6615,1.0
4876,6616,1.0
4877,6617,1.0
4878,6618,1.0
4879,6619,1.0
4880,6620,1.0
4881,6621,1.0
4882,6622,1.0
4883,6623,1.0
4884,6624,1.0
4885,6625,1.0
4886,6626,1.0
4887,6627,1.0
4888,6628,1.0
4889,6629,1.0
4890,6630,1.0
4891,6631,1.0
4892,4922,1.0
4892,6632,1.0
4892,6662,1.0
4893,6633,1.0
4894,4953,0.8083333333333333
4894,6634,1.0
4894,6693,0.8083333333333333
4894,8433,0.8083333333333333
4895,6635,1.0
4896,6636,1.0
4897,6637,1.0
4898,6638,1.0
4899,6639,1.0
4900,6640,1.0
4901,6641,1.0
4902,6642,1.0
4903,6643,1.0
4904,6644,1.0
4905,6645,1.0
4906,6646,1.0
4907,6647,1.0
4908,6648,1.0
4909,6649,1.0
4910,6650,1.0
4911,6651,1.0
4912,6652,1.0
4913,6653,1.0
4914,6654,1.0
4915,6655,1.0
4916,6656,1.0
4917,6657,1.0
4918,6658,1.0
4919,6659,1.0
4920,6660,1.0
4921,6661,1.0
4922,6632,1.0
4922,6662,1.0
4923,6663,1.0
4923,21514,0.8166666666666667
4924,6664,1.0
4924,21515,1.0
4925,6665,1.0
4925,21516,0.875
4926,6666,1.0
4926,21517,1.0
